MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
120.77,-12.8,0.0,130,1,18,9.25,7
0.0,0.0,83.33333333,10,0,10,0.0,7
120.41,-12.66,0.0,130,2,14,2.5,1
0.0,0.0,83.33333333,170,0,13,9.25,5
119.75,-12.4,0.0,80,1,6,8.25,10
119.77,-12.41,0.0,200,2,8,6.25,17
0.0,0.0,83.33333333,180,0,4,2.75,13
119.23,-12.2,0.0,200,1,1,2.25,3
119.86,-12.44,0.0,140,2,20,0.5,14
0.0,0.0,83.33333333,140,0,19,2.5,20
119.14,-12.16,0.0,140,1,1,9.75,12
118.0,-11.69,0.0,10,2,8,6.0,18
118.0,-11.69,0.0,60,2,17,2.5,14
121.0,-12.88,0.0,40,2,19,1.5,7
119.85,-12.44,0.0,90,2,13,8.0,12
119.56,-12.32,0.0,30,1,12,0.0,1
119.51,-12.31,0.0,190,2,15,5.0,11
120.59,-12.73,0.0,90,1,11,5.75,11
119.71,-12.39,0.0,140,1,3,2.0,19
119.6,-12.34,0.0,150,1,3,9.25,6
0.0,0.0,83.33333333,30,0,13,9.75,11
0.0,0.0,83.33333333,110,0,2,7.25,9
119.54,-12.32,0.0,160,2,13,0.25,1
0.0,0.0,83.33333333,150,0,8,0.75,8
0.0,0.0,83.33333333,90,0,20,6.25,2
121.92,-13.22,0.0,160,2,10,1.5,15
121.25,-12.98,0.0,80,1,18,2.25,11
119.33,-12.24,0.0,160,1,2,4.0,6
120.67,-12.76,0.0,10,1,18,0.75,10
120.52,-12.7,0.0,90,2,14,9.75,18
121.75,-13.16,0.0,80,1,16,9.5,3
102.0,-1.89,0.0,100,0,17,6.25,12
120.83,-12.82,0.0,160,1,9,4.5,8
120.11,-12.54,0.0,190,2,3,9.75,11
121.19,-12.95,0.0,90,2,13,6.75,19
0.0,0.0,83.33333333,130,0,11,4.75,5
0.0,0.0,83.33333333,120,0,6,9.75,3
121.0,-12.88,0.0,160,2,9,3.75,13
100.71,-0.7,0.0,140,0,20,4.25,4
121.39,-13.03,0.0,120,1,19,1.0,16
119.33,-12.24,0.0,90,2,12,7.0,16
101.43,-1.37,0.0,70,0,15,6.25,3
119.9,-12.46,0.0,140,2,4,0.75,20
0.0,0.0,83.33333333,100,0,12,3.0,4
118.0,-11.69,0.0,20,2,19,8.0,7
111.33,-8.46,0.0,10,1,11,6.25,4
122.07,-13.28,0.0,180,1,14,0.0,9
119.33,-12.24,0.0,190,1,14,8.25,16
119.86,-12.44,0.0,140,2,11,5.25,7
0.0,0.0,83.33333333,160,0,4,9.25,9
0.0,0.0,83.33333333,90,0,14,8.75,5
120.57,-12.72,0.0,70,2,19,4.0,8
0.0,0.0,83.33333333,30,0,1,8.75,18
118.8,-12.02,0.0,100,1,17,9.75,7
119.93,-12.47,0.0,200,1,10,7.75,7
116.5,-11.04,0.0,40,1,17,8.0,10
125.0,-14.29,0.0,40,2,11,9.75,15
120.3,-12.62,0.0,110,2,20,8.0,14
120.56,-12.71,0.0,120,1,10,1.25,10
119.71,-12.39,0.0,70,1,11,3.0,12
100.53,-0.52,0.0,190,0,1,8.5,18
120.15,-12.56,0.0,130,1,17,2.0,15
118.27,-11.8,0.0,100,2,17,8.25,17
120.72,-12.78,0.0,130,2,18,8.75,6
117.33,-11.4,0.0,20,1,12,10.0,12
121.56,-13.09,0.0,30,1,11,8.25,10
100.63,-0.61,0.0,160,0,18,9.75,3
0.0,0.0,83.33333333,10,0,4,8.25,4
119.46,-12.29,0.0,160,2,20,7.0,4
0.0,0.0,83.33333333,10,0,10,9.0,14
0.0,0.0,83.33333333,50,0,12,7.25,2
0.0,0.0,83.33333333,70,0,9,6.25,1
0.0,0.0,83.33333333,50,0,7,1.0,3
119.47,-12.29,0.0,100,1,18,1.75,7
102.0,-1.89,0.0,200,0,11,1.0,1
120.76,-12.79,0.0,140,1,9,1.0,5
119.12,-12.15,0.0,190,1,11,1.75,8
119.69,-12.38,0.0,170,2,3,3.0,11
120.16,-12.56,0.0,170,2,19,5.5,14
120.0,-12.5,0.0,160,2,17,1.25,16
121.93,-13.23,0.0,100,2,8,4.5,19
118.86,-12.04,0.0,70,2,17,6.75,8
0.0,0.0,83.33333333,190,0,11,8.25,20
0.0,0.0,83.33333333,20,0,16,10.0,15
0.0,0.0,83.33333333,60,0,1,9.0,18
0.0,0.0,83.33333333,180,0,20,5.25,8
120.5,-12.69,0.0,200,2,9,7.0,5
0.0,0.0,83.33333333,50,0,9,6.0,2
122.58,-13.46,0.0,80,1,14,0.75,8
100.53,-0.52,0.0,190,0,17,6.25,15
0.0,0.0,83.33333333,90,0,9,6.0,16
100.63,-0.61,0.0,160,0,10,2.75,14
0.0,0.0,83.33333333,140,0,18,7.5,9
100.63,-0.61,0.0,160,0,19,7.0,19
119.33,-12.24,0.0,170,2,16,3.5,2
119.58,-12.34,0.0,80,1,20,4.75,2
115.0,-10.34,0.0,20,2,5,2.25,3
119.4,-12.26,0.0,100,2,10,0.0,10
121.71,-13.15,0.0,70,1,13,9.5,10
121.19,-12.95,0.0,140,2,10,5.0,15
119.69,-12.38,0.0,150,2,4,2.25,6
0.0,0.0,83.33333333,10,0,20,1.5,9
100.59,-0.58,0.0,170,0,10,8.5,16
0.0,0.0,83.33333333,40,0,12,5.75,14
119.89,-12.46,0.0,60,2,2,7.0,11
0.0,0.0,83.33333333,150,0,13,6.0,5
122.8,-13.54,0.0,50,2,17,3.25,14
121.67,-13.13,0.0,40,2,10,1.0,10
122.33,-13.37,0.0,20,2,17,5.5,12
118.83,-12.03,0.0,160,2,9,0.5,3
0.0,0.0,83.33333333,170,0,20,6.75,8
119.89,-12.46,0.0,180,1,17,6.75,10
118.83,-12.03,0.0,80,1,17,5.75,10
119.69,-12.38,0.0,150,2,5,4.0,9
120.97,-12.87,0.0,200,1,11,4.0,19
100.5,-0.49,0.0,200,0,3,6.5,19
119.33,-12.24,0.0,180,2,3,3.0,5
0.0,0.0,83.33333333,50,0,18,2.0,1
120.26,-12.6,0.0,130,1,17,5.25,13
121.33,-13.01,0.0,30,2,19,8.0,8
119.82,-12.43,0.0,150,1,13,10.0,12
120.89,-12.84,0.0,180,2,12,1.5,3
120.36,-12.64,0.0,130,1,3,7.25,4
120.0,-12.5,0.0,40,1,12,9.75,19
0.0,0.0,83.33333333,60,0,12,1.25,15
100.71,-0.7,0.0,140,0,6,1.0,7
119.38,-12.26,0.0,140,2,6,6.75,11
118.87,-12.05,0.0,130,1,18,6.25,6
120.57,-12.72,0.0,70,1,1,3.0,5
120.51,-12.7,0.0,130,2,8,7.0,3
117.71,-11.57,0.0,70,2,18,1.5,4
101.25,-1.2,0.0,160,0,19,9.75,20
0.0,0.0,83.33333333,20,0,1,8.25,20
121.33,-13.01,0.0,10,1,5,1.5,13
118.87,-12.05,0.0,100,1,9,2.5,5
0.0,0.0,83.33333333,110,0,10,9.0,8
120.81,-12.81,0.0,190,2,11,4.75,1
0.0,0.0,83.33333333,170,0,8,0.5,12
119.33,-12.24,0.0,30,2,12,2.25,9
101.58,-1.51,0.0,190,0,18,7.75,12
120.58,-12.73,0.0,80,2,10,3.25,4
0.0,0.0,83.33333333,100,0,16,10.0,18
119.24,-12.2,0.0,70,2,8,1.25,7
120.67,-12.76,0.0,70,2,4,10.0,14
0.0,0.0,83.33333333,20,0,20,2.75,3
120.76,-12.79,0.0,140,1,20,9.5,8
119.05,-12.12,0.0,190,1,19,1.25,2
118.58,-11.93,0.0,80,1,9,1.75,2
101.43,-1.37,0.0,70,0,4,8.0,7
0.0,0.0,83.33333333,140,0,3,6.5,6
121.5,-13.07,0.0,40,2,13,5.25,9
101.0,-0.49,16.66666667,100,0,4,0.25,19
0.0,0.0,83.33333333,60,0,20,4.25,2
120.62,-12.74,0.0,160,1,19,0.25,8
120.0,-12.5,0.0,70,1,15,2.0,6
120.07,-12.53,0.0,90,2,9,5.25,20
121.58,-13.1,0.0,80,1,20,10.0,14
120.44,-12.67,0.0,60,2,10,7.75,14
0.0,0.0,83.33333333,130,0,19,5.0,15
119.58,-12.33,0.0,190,2,9,4.25,18
119.04,-12.12,0.0,90,1,9,6.5,10
118.74,-11.99,0.0,190,1,7,3.0,19
0.0,0.0,83.33333333,90,0,14,7.25,3
121.04,-12.9,0.0,90,2,13,6.5,5
120.05,-12.52,0.0,140,1,8,2.25,2
110.0,-7.69,0.0,10,0,2,7.5,5
121.64,-13.12,0.0,130,2,7,2.75,13
119.57,-12.33,0.0,200,2,8,10.0,17
118.25,-11.79,0.0,160,2,13,3.0,1
120.89,-12.84,0.0,150,1,4,8.25,16
120.67,-12.76,0.0,20,2,19,4.0,18
0.0,0.0,83.33333333,40,0,4,5.5,9
100.67,-0.65,0.0,150,0,12,0.5,6
101.18,-1.14,0.0,170,0,10,8.25,12
0.0,0.0,83.33333333,130,0,4,7.0,13
0.0,0.0,83.33333333,10,0,17,3.5,3
100.67,-0.65,0.0,150,0,13,9.5,2
100.83,-0.81,0.0,120,0,20,5.75,3
0.0,0.0,83.33333333,200,0,3,3.25,6
119.81,-12.43,0.0,70,2,15,0.0,18
120.14,-12.55,0.0,190,2,13,2.25,9
0.0,0.0,83.33333333,100,0,17,5.5,14
120.74,-12.79,0.0,90,2,15,4.0,9
121.22,-12.96,0.0,170,2,8,8.0,6
119.81,-12.43,0.0,180,2,15,6.75,19
120.0,-12.5,0.0,60,1,8,3.0,17
117.58,-11.51,0.0,80,1,1,5.5,1
119.41,-12.27,0.0,170,2,18,7.5,10
0.0,0.0,83.33333333,140,0,14,3.5,9
118.8,-12.02,0.0,150,1,8,5.5,14
119.5,-12.3,0.0,160,1,5,5.75,16
118.75,-12.0,0.0,80,2,1,5.75,18
0.0,0.0,83.33333333,200,0,17,1.0,17
119.67,-12.37,0.0,100,1,11,5.5,18
100.59,-0.58,0.0,170,0,2,0.75,2
100.67,-0.65,0.0,150,0,12,2.5,1
118.81,-12.03,0.0,180,2,19,9.0,8
0.0,0.0,83.33333333,110,0,20,1.75,16
101.43,-1.37,0.0,140,0,18,3.5,13
119.73,-12.4,0.0,150,2,13,8.25,6
121.17,-12.95,0.0,80,1,9,8.25,9
121.0,-12.88,0.0,180,1,12,5.0,10
119.08,-12.14,0.0,80,2,15,5.75,9
120.71,-12.77,0.0,170,2,7,2.0,16
121.67,-13.13,0.0,40,1,4,6.0,6
120.07,-12.53,0.0,90,2,19,7.25,5
120.67,-12.76,0.0,180,1,19,8.75,3
117.9,-11.65,0.0,140,2,17,0.5,1
120.48,-12.69,0.0,110,1,5,5.75,3
119.22,-12.19,0.0,60,2,16,0.75,7
0.0,0.0,83.33333333,100,0,18,6.0,12
120.67,-12.76,0.0,60,1,7,5.0,17
121.54,-13.09,0.0,160,2,19,10.0,10
119.82,-12.43,0.0,110,1,3,3.75,1
101.0,-0.97,0.0,200,0,16,1.5,5
122.48,-13.43,0.0,110,2,15,2.75,17
120.85,-12.83,0.0,110,1,15,3.0,2
120.59,-12.73,0.0,90,1,12,6.75,4
120.19,-12.57,0.0,140,2,6,9.25,13
120.52,-12.7,0.0,90,2,20,5.5,3
121.24,-12.97,0.0,70,1,16,4.5,8
120.37,-12.64,0.0,200,1,9,8.0,14
120.67,-12.76,0.0,70,2,12,5.75,17
0.0,0.0,83.33333333,120,0,1,5.25,18
0.0,0.0,83.33333333,40,0,1,3.25,7
0.0,0.0,83.33333333,40,0,8,5.0,3
102.31,-2.16,0.0,130,0,20,1.0,16
118.0,-11.69,0.0,20,1,20,0.75,3
120.24,-12.59,0.0,110,1,6,3.0,18
121.5,-13.07,0.0,80,1,11,8.0,18
119.51,-12.31,0.0,150,1,4,0.25,12
122.0,-13.25,0.0,10,1,8,4.0,14
0.0,0.0,83.33333333,10,0,1,9.75,19
0.0,0.0,83.33333333,60,0,4,7.25,4
118.29,-11.81,0.0,160,1,16,1.25,6
0.0,0.0,83.33333333,110,0,8,1.0,6
0.0,0.0,83.33333333,100,0,14,5.25,14
119.64,-12.36,0.0,150,1,10,3.0,17
122.78,-13.53,0.0,120,1,7,8.0,11
120.67,-12.76,0.0,200,2,14,3.75,8
119.18,-12.17,0.0,170,2,5,4.5,13
118.67,-11.97,0.0,130,2,15,7.5,6
119.78,-12.41,0.0,30,1,8,6.5,14
101.0,-0.97,0.0,200,0,6,0.0,8
120.94,-12.86,0.0,170,2,12,1.75,11
120.0,-12.5,0.0,60,2,4,4.75,14
120.28,-12.61,0.0,190,2,16,5.5,16
121.11,-12.93,0.0,60,2,4,1.0,9
120.72,-12.78,0.0,130,2,9,7.0,16
120.63,-12.74,0.0,180,2,8,7.0,16
121.14,-12.94,0.0,70,1,7,2.25,4
0.0,0.0,83.33333333,10,0,11,1.5,17
102.5,-2.33,0.0,40,0,16,8.5,17
120.87,-12.83,0.0,200,2,18,6.0,20
120.0,-12.5,0.0,10,2,15,0.5,12
0.0,0.0,83.33333333,150,0,15,9.0,2
120.81,-12.81,0.0,190,2,19,0.0,5
0.0,0.0,83.33333333,10,0,5,6.25,19
121.9,-13.22,0.0,70,2,3,5.75,16
0.0,0.0,83.33333333,100,0,12,4.5,9
0.0,0.0,83.33333333,20,0,4,0.75,5
101.33,-1.28,0.0,150,0,4,8.5,16
121.15,-12.94,0.0,110,2,14,9.25,18
121.67,-13.13,0.0,80,2,15,7.0,8
0.0,0.0,83.33333333,130,0,18,4.75,20
120.72,-12.78,0.0,130,1,2,4.75,13
120.12,-12.55,0.0,110,1,4,8.25,7
119.43,-12.27,0.0,70,2,13,4.5,8
120.67,-12.76,0.0,200,2,18,7.75,18
0.0,0.0,83.33333333,100,0,18,9.25,16
121.0,-12.88,0.0,20,1,12,7.25,11
101.43,-1.37,0.0,140,0,3,5.5,20
124.67,-14.18,0.0,10,1,3,5.5,19
120.17,-12.56,0.0,200,2,14,8.25,9
0.0,0.0,83.33333333,30,0,17,9.0,8
0.0,0.0,83.33333333,180,0,14,9.25,13
0.0,0.0,83.33333333,60,0,8,8.0,7
120.44,-12.67,0.0,60,1,7,5.75,5
118.35,-11.84,0.0,190,2,7,5.5,4
119.67,-12.37,0.0,100,1,15,2.5,14
120.8,-12.81,0.0,150,1,6,1.0,20
120.22,-12.59,0.0,30,2,8,7.75,14
119.53,-12.31,0.0,170,1,15,9.5,7
119.2,-12.18,0.0,50,1,5,5.75,7
119.75,-12.4,0.0,190,2,17,2.75,13
119.69,-12.38,0.0,170,2,18,0.75,4
101.76,-1.68,0.0,170,0,13,6.25,3
123.44,-13.76,0.0,130,1,7,3.25,20
0.0,0.0,83.33333333,170,0,20,8.0,20
101.0,-0.97,0.0,100,0,20,2.75,13
120.63,-12.74,0.0,170,2,18,4.5,18
121.0,-12.88,0.0,40,1,11,4.5,3
120.75,-12.79,0.0,80,2,6,0.0,20
121.41,-13.04,0.0,170,1,19,2.75,14
120.6,-12.73,0.0,100,1,9,4.75,6
119.42,-12.27,0.0,80,2,20,2.75,7
0.0,0.0,83.33333333,170,0,20,8.25,4
120.3,-12.62,0.0,90,1,19,0.25,5
101.43,-1.37,0.0,70,0,6,5.0,15
121.33,-13.01,0.0,160,2,20,1.75,16
120.38,-12.65,0.0,140,1,20,7.25,1
120.44,-12.67,0.0,30,2,18,7.5,20
121.33,-13.01,0.0,30,1,6,7.25,2
120.19,-12.57,0.0,70,2,3,9.75,16
119.87,-12.45,0.0,50,1,8,1.25,19
0.0,0.0,83.33333333,90,0,3,7.5,7
119.6,-12.34,0.0,50,2,20,6.0,11
101.18,-1.14,0.0,170,0,1,2.5,2
100.53,-0.52,0.0,190,0,20,6.5,11
121.33,-13.01,0.0,140,1,3,9.5,12
119.9,-12.46,0.0,70,1,1,3.75,16
120.33,-12.63,0.0,40,1,1,5.0,10
0.0,0.0,83.33333333,60,0,4,8.0,4
100.71,-0.7,0.0,140,0,4,3.25,4
118.25,-11.79,0.0,80,1,20,5.5,6
0.0,0.0,83.33333333,40,0,18,0.75,6
101.43,-1.37,0.0,70,0,12,6.5,4
119.87,-12.45,0.0,160,2,20,2.5,9
0.0,0.0,83.33333333,120,0,3,4.25,7
120.67,-12.76,0.0,30,2,13,8.0,18
120.0,-12.5,0.0,50,2,15,7.5,5
119.8,-12.42,0.0,100,2,12,6.75,1
118.0,-11.69,0.0,90,1,12,3.0,5
120.56,-12.71,0.0,60,1,8,0.25,13
118.76,-12.0,0.0,140,2,8,2.75,7
101.67,-1.59,0.0,120,0,14,9.5,15
118.67,-11.97,0.0,10,2,15,3.5,1
101.11,-1.08,0.0,90,0,13,0.5,11
119.69,-12.38,0.0,130,1,2,8.5,12
121.5,-13.07,0.0,80,1,18,7.5,1
119.52,-12.31,0.0,110,2,15,4.0,14
117.0,-11.26,0.0,60,1,20,4.5,1
0.0,0.0,83.33333333,10,0,19,9.75,4
120.8,-12.81,0.0,200,1,2,4.25,17
120.19,-12.57,0.0,180,2,2,3.5,9
120.67,-12.76,0.0,10,1,19,5.25,16
100.67,-0.65,0.0,150,0,6,1.25,1
120.0,-12.5,0.0,80,2,9,0.0,4
120.15,-12.56,0.0,180,1,17,9.75,10
0.0,0.0,83.33333333,110,0,14,2.25,16
0.0,0.0,83.33333333,50,0,14,5.25,13
101.0,-0.97,0.0,200,0,15,5.0,10
117.33,-11.4,0.0,30,1,3,7.75,16
0.0,0.0,83.33333333,120,0,15,5.5,13
119.4,-12.26,0.0,200,2,17,4.0,12
119.57,-12.33,0.0,140,1,16,2.5,12
118.39,-11.85,0.0,190,1,1,4.25,3
118.95,-12.08,0.0,70,1,8,6.5,13
0.0,0.0,83.33333333,200,0,6,4.5,8
118.33,-11.83,0.0,20,2,3,8.5,20
104.0,-3.57,0.0,50,0,16,6.0,4
118.4,-11.86,0.0,150,2,6,2.25,13
0.0,0.0,83.33333333,30,0,20,6.25,17
119.82,-12.43,0.0,110,2,3,4.25,5
0.0,0.0,83.33333333,20,0,12,5.75,19
120.22,-12.59,0.0,30,2,7,9.75,6
101.25,-1.2,0.0,80,0,18,8.5,19
101.43,-1.37,0.0,70,0,16,8.5,3
120.89,-12.84,0.0,120,2,1,8.5,3
100.77,-0.75,0.0,130,0,8,2.25,9
119.25,-12.2,0.0,80,2,1,3.5,5
117.7,-11.56,0.0,90,2,8,2.75,16
120.22,-12.59,0.0,30,1,12,0.75,2
102.0,-1.89,0.0,50,0,13,1.75,15
123.33,-13.73,0.0,20,2,16,6.5,9
100.5,-0.49,0.0,200,0,3,2.5,16
0.0,0.0,83.33333333,50,0,20,0.0,17
125.33,-14.39,0.0,10,2,1,7.5,12
119.65,-12.36,0.0,190,2,15,6.75,12
119.84,-12.44,0.0,170,1,2,3.0,16
121.33,-13.01,0.0,80,1,9,4.5,12
0.0,0.0,83.33333333,50,0,16,3.75,6
0.0,0.0,83.33333333,160,0,7,4.25,3
120.37,-12.64,0.0,180,2,13,8.25,12
118.67,-11.97,0.0,70,2,14,5.25,1
119.83,-12.43,0.0,40,1,3,6.25,18
119.67,-12.37,0.0,60,1,12,0.25,13
119.11,-12.15,0.0,150,2,18,1.0,13
120.19,-12.57,0.0,70,2,7,5.75,8
120.81,-12.81,0.0,190,1,13,1.5,16
0.0,0.0,83.33333333,180,0,14,7.25,9
102.22,-2.08,0.0,90,0,9,2.0,8
118.72,-11.99,0.0,130,2,14,7.0,14
120.72,-12.78,0.0,130,2,5,5.75,16
120.39,-12.65,0.0,170,1,12,2.5,1
0.0,0.0,83.33333333,130,0,12,0.0,12
119.83,-12.43,0.0,200,2,9,10.0,3
120.12,-12.55,0.0,170,2,12,5.25,16
119.54,-12.32,0.0,130,1,3,9.25,15
0.0,0.0,83.33333333,60,0,1,7.25,11
119.33,-12.24,0.0,100,1,17,5.0,15
0.0,0.0,83.33333333,40,0,17,5.75,10
118.75,-12.0,0.0,80,1,4,9.25,18
103.0,-2.75,0.0,100,0,6,7.5,10
0.0,0.0,83.33333333,150,0,12,3.5,2
119.28,-12.21,0.0,120,1,20,6.25,2
117.21,-11.35,0.0,110,1,19,9.25,5
119.33,-12.24,0.0,20,2,3,4.75,9
121.8,-13.18,0.0,170,2,12,1.75,16
121.24,-12.98,0.0,150,2,1,7.5,13
120.33,-12.63,0.0,200,2,8,0.5,9
120.37,-12.65,0.0,160,1,7,4.0,9
123.26,-13.7,0.0,90,2,2,8.75,3
120.27,-12.6,0.0,150,1,7,2.0,13
119.17,-12.17,0.0,80,2,13,9.75,4
116.67,-11.11,0.0,80,2,12,9.0,19
118.8,-12.02,0.0,150,2,14,7.75,16
119.75,-12.4,0.0,160,2,3,6.75,8
120.75,-12.79,0.0,170,1,7,1.75,5
120.91,-12.85,0.0,110,1,13,7.5,2
119.71,-12.39,0.0,70,2,11,4.75,5
119.33,-12.24,0.0,90,2,12,8.0,8
100.77,-0.75,0.0,130,0,3,5.0,16
121.06,-12.9,0.0,120,2,14,2.5,7
101.05,-1.02,0.0,190,0,2,6.25,10
119.33,-12.24,0.0,120,1,8,0.75,3
120.29,-12.61,0.0,70,1,6,3.0,13
119.88,-12.45,0.0,110,1,3,2.25,12
120.42,-12.66,0.0,190,2,18,5.75,9
0.0,0.0,83.33333333,70,0,8,9.25,8
118.46,-11.88,0.0,130,1,9,1.75,19
119.67,-12.37,0.0,160,2,10,2.75,14
121.67,-13.13,0.0,40,2,19,0.5,17
121.7,-13.14,0.0,90,2,3,7.25,6
120.11,-12.54,0.0,180,1,19,6.75,7
120.0,-12.5,0.0,10,1,1,3.0,2
119.92,-12.47,0.0,80,2,19,9.25,2
0.0,0.0,83.33333333,110,0,5,9.25,2
121.1,-12.92,0.0,140,2,20,4.5,12
0.0,0.0,83.33333333,180,0,2,4.75,8
122.67,-13.49,0.0,10,1,15,2.75,16
120.67,-12.76,0.0,90,2,13,10.0,1
119.33,-12.24,0.0,130,1,2,6.0,19
0.0,0.0,83.33333333,150,0,13,1.25,8
120.0,-12.5,0.0,100,1,14,3.0,8
121.56,-13.09,0.0,90,1,12,0.5,17
100.77,-0.75,0.0,130,0,20,8.25,10
121.43,-13.05,0.0,200,2,6,8.0,13
0.0,0.0,83.33333333,20,0,12,3.0,12
119.16,-12.17,0.0,190,1,3,3.75,5
118.71,-11.98,0.0,150,2,4,2.5,17
120.33,-12.63,0.0,80,1,4,4.0,9
117.67,-11.55,0.0,20,2,18,3.5,7
120.48,-12.69,0.0,180,2,12,7.0,20
116.93,-11.23,0.0,50,2,6,6.0,16
100.63,-0.61,0.0,160,0,20,8.0,16
120.0,-12.5,0.0,10,1,5,3.0,2
0.0,0.0,83.33333333,150,0,18,5.25,4
118.71,-11.98,0.0,160,1,15,1.5,20
0.0,0.0,83.33333333,10,0,19,3.75,15
0.0,0.0,83.33333333,30,0,20,7.75,16
0.0,0.0,83.33333333,70,0,15,0.5,16
100.83,-0.81,0.0,120,0,20,6.0,8
120.13,-12.55,0.0,150,2,8,3.75,7
0.0,0.0,83.33333333,50,0,4,7.25,9
118.15,-11.75,0.0,90,1,12,10.0,19
119.87,-12.45,0.0,50,2,11,2.0,18
0.0,0.0,83.33333333,30,0,13,8.5,14
119.57,-12.33,0.0,140,1,17,0.5,10
119.33,-12.24,0.0,40,2,6,0.25,20
120.07,-12.53,0.0,190,2,9,6.5,18
0.0,0.0,83.33333333,120,0,9,6.25,9
121.14,-12.94,0.0,140,2,8,8.75,15
0.0,0.0,83.33333333,140,0,17,2.0,18
119.6,-12.34,0.0,150,2,14,1.25,10
121.67,-13.13,0.0,80,1,18,7.0,17
0.0,0.0,83.33333333,120,0,9,4.5,4
0.0,0.0,83.33333333,70,0,14,8.5,14
121.67,-13.13,0.0,20,2,2,2.75,8
120.42,-12.66,0.0,80,1,1,1.75,3
120.56,-12.71,0.0,120,2,20,6.0,1
120.89,-12.84,0.0,30,2,11,5.0,15
120.0,-12.5,0.0,130,2,16,6.5,2
0.0,0.0,83.33333333,30,0,5,5.25,3
0.0,0.0,83.33333333,70,0,12,7.25,12
100.67,-0.65,0.0,150,0,16,8.0,4
119.89,-12.46,0.0,190,1,14,1.75,10
120.53,-12.71,0.0,100,1,20,8.25,20
119.33,-12.24,0.0,20,1,10,4.75,2
0.0,0.0,83.33333333,90,0,1,0.75,14
126.0,-14.61,0.0,10,1,5,6.5,6
0.0,0.0,83.33333333,70,0,14,9.75,16
119.64,-12.36,0.0,150,1,5,2.5,13
0.0,0.0,83.33333333,70,0,20,1.75,5
125.0,-14.29,0.0,20,1,9,4.5,14
120.14,-12.56,0.0,140,1,12,2.5,2
0.0,0.0,83.33333333,100,0,20,6.25,20
118.67,-11.97,0.0,40,2,3,6.5,9
120.44,-12.67,0.0,60,1,18,9.5,7
119.91,-12.47,0.0,150,2,5,7.75,10
119.53,-12.32,0.0,100,1,16,4.75,16
119.9,-12.46,0.0,140,2,15,3.25,19
119.46,-12.29,0.0,160,1,20,4.75,1
120.67,-12.76,0.0,50,2,1,7.25,11
0.0,0.0,83.33333333,30,0,20,4.25,11
0.0,0.0,83.33333333,60,0,6,8.0,20
121.33,-13.01,0.0,20,1,18,5.0,18
0.0,0.0,83.33333333,200,0,18,6.75,20
0.0,0.0,83.33333333,50,0,10,3.25,11
119.96,-12.49,0.0,180,1,9,5.0,1
0.0,0.0,83.33333333,120,0,11,2.5,3
118.13,-11.74,0.0,150,2,17,5.75,6
0.0,0.0,83.33333333,100,0,9,8.75,9
120.57,-12.72,0.0,70,1,18,3.25,20
107.5,-6.12,0.0,40,0,15,7.0,18
119.7,-12.38,0.0,90,1,10,4.0,13
120.33,-12.63,0.0,180,1,9,5.25,16
0.0,0.0,83.33333333,20,0,7,8.5,10
120.29,-12.61,0.0,160,1,11,9.75,18
121.41,-13.04,0.0,170,2,10,9.5,2
119.04,-12.12,0.0,160,2,18,0.75,15
0.0,0.0,83.33333333,120,0,12,1.25,15
117.11,-11.31,0.0,30,2,14,1.25,20
120.11,-12.54,0.0,60,1,6,5.0,13
118.67,-11.97,0.0,20,1,18,9.0,7
118.0,-11.69,0.0,30,2,18,6.75,13
120.91,-12.85,0.0,190,2,6,8.25,12
120.42,-12.66,0.0,190,1,5,0.75,13
0.0,0.0,83.33333333,130,0,13,4.75,8
0.0,0.0,83.33333333,60,0,20,7.75,10
0.0,0.0,83.33333333,150,0,10,5.5,20
119.81,-12.43,0.0,70,2,20,0.25,7
123.33,-13.73,0.0,20,2,15,5.0,20
120.71,-12.78,0.0,140,1,12,9.25,12
0.0,0.0,83.33333333,80,0,15,7.25,10
0.0,0.0,83.33333333,140,0,15,3.5,8
121.08,-12.91,0.0,80,2,16,10.0,1
119.6,-12.34,0.0,150,1,10,7.75,20
116.0,-10.81,0.0,10,1,4,8.75,12
0.0,0.0,83.33333333,100,0,15,3.5,1
0.0,0.0,83.33333333,190,0,8,5.25,9
0.0,0.0,83.33333333,60,0,15,7.0,18
117.9,-11.65,0.0,70,2,8,8.75,12
0.0,0.0,83.33333333,70,0,10,4.5,10
119.67,-12.37,0.0,80,1,17,6.75,5
118.11,-11.74,0.0,60,2,7,2.25,6
0.0,0.0,83.33333333,10,0,11,0.0,9
101.25,-1.2,0.0,80,0,3,0.5,3
119.67,-12.37,0.0,160,1,17,3.25,11
0.0,0.0,83.33333333,130,0,4,6.25,5
118.17,-11.76,0.0,40,2,5,1.5,2
119.11,-12.15,0.0,150,1,3,2.5,5
0.0,0.0,83.33333333,100,0,17,1.5,1
119.07,-12.13,0.0,50,2,19,1.75,14
119.45,-12.28,0.0,110,2,6,8.75,17
0.0,0.0,83.33333333,190,0,18,9.5,1
0.0,0.0,83.33333333,80,0,13,0.0,7
0.0,0.0,83.33333333,160,0,16,5.25,8
116.67,-11.11,0.0,20,1,16,7.25,5
119.11,-12.15,0.0,30,1,3,3.0,7
120.07,-12.53,0.0,90,1,1,5.25,20
0.0,0.0,83.33333333,40,0,1,9.75,2
