MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
100.0,0.0,37.5,200,0,13,10.0,6
74.05,7.43,25.0,180,2,6,6.75,20
71.27,8.3,25.0,40,2,2,9.5,7
100.0,0.0,37.5,90,0,9,0.75,16
78.62,6.05,0.0,20,2,18,3.5,3
99.78,0.06,0.0,190,0,18,7.5,17
74.56,7.28,25.0,40,1,6,2.25,10
71.93,8.09,25.0,70,2,19,5.25,16
100.0,0.0,37.5,40,0,4,2.5,12
80.92,5.36,0.0,40,1,17,8.75,16
71.69,8.17,25.0,90,2,20,3.75,17
73.55,7.59,25.0,100,1,20,6.5,2
99.75,0.07,0.0,170,0,8,7.0,14
100.0,0.0,37.5,10,0,18,8.5,5
100.0,0.0,37.5,110,0,2,6.0,15
100.0,0.0,37.5,110,0,20,2.75,8
74.85,7.19,25.0,30,2,13,0.5,7
72.4,12.32,25.0,170,1,2,0.75,19
74.5,7.3,25.0,170,1,7,1.25,16
100.0,0.0,37.5,10,0,5,4.5,6
72.68,7.86,25.0,70,1,11,8.75,19
100.0,0.0,37.5,130,0,5,7.75,14
100.0,0.0,37.5,100,0,15,2.5,5
75.76,6.91,0.0,110,2,19,3.75,2
74.37,7.34,25.0,140,2,13,7.25,5
76.01,6.83,0.0,50,1,19,5.5,20
75.21,7.08,0.0,190,2,17,6.0,8
72.0,8.07,25.0,30,2,17,7.25,16
70.81,8.44,25.0,80,2,9,6.75,18
75.03,7.13,0.0,140,1,18,6.0,14
99.74,0.07,0.0,160,0,20,5.5,19
74.85,7.19,25.0,170,1,18,6.5,9
74.68,7.24,25.0,160,2,15,2.25,14
100.0,0.0,37.5,150,0,1,5.75,2
100.0,0.0,37.5,120,0,2,8.25,15
100.0,0.0,37.5,110,0,15,9.0,8
74.4,7.33,25.0,150,1,19,4.5,17
100.0,0.0,37.5,50,0,5,5.75,11
74.81,7.2,25.0,150,2,11,0.5,19
73.16,7.71,25.0,130,1,1,6.75,11
72.66,7.87,25.0,130,1,18,9.25,7
100.0,0.0,37.5,10,0,10,0.0,7
74.29,7.36,25.0,130,2,14,2.5,1
100.0,0.0,37.5,170,0,13,9.25,5
76.64,6.64,0.0,80,1,6,8.25,10
73.11,7.72,25.0,200,2,8,6.25,17
99.54,0.12,0.0,180,0,4,2.75,13
72.73,7.84,25.0,200,1,1,2.25,3
72.65,7.87,25.0,140,2,20,0.5,14
100.0,0.0,37.5,140,0,19,2.5,20
77.29,6.45,0.0,140,1,1,9.75,12
75.44,7.01,0.0,10,2,8,6.0,18
78.18,6.18,0.0,60,2,17,2.5,14
72.15,8.02,25.0,40,2,19,1.5,7
72.81,7.82,25.0,90,2,13,8.0,12
76.17,6.79,0.0,30,1,12,0.0,1
73.41,7.63,25.0,190,2,15,5.0,11
71.93,8.09,25.0,90,1,11,5.75,11
74.03,7.44,25.0,140,1,3,2.0,19
73.03,7.75,25.0,150,1,3,9.25,6
100.0,0.0,37.5,30,0,13,9.75,11
100.0,0.0,37.5,110,0,2,7.25,9
75.85,6.88,0.0,160,2,13,0.25,1
99.17,0.22,0.0,150,0,8,0.75,8
100.0,0.0,37.5,90,0,20,6.25,2
73.01,7.75,25.0,160,2,10,1.5,15
74.4,7.33,25.0,80,1,18,2.25,11
71.59,8.2,25.0,160,1,2,4.0,6
66.89,9.69,25.0,10,1,18,0.75,10
73.83,7.5,25.0,90,2,14,9.75,18
72.72,7.84,25.0,80,1,16,9.5,3
100.0,0.0,37.5,100,0,17,6.25,12
74.0,7.45,25.0,160,1,9,4.5,8
73.31,7.66,25.0,190,2,3,9.75,11
73.0,7.76,25.0,90,2,13,6.75,19
100.0,0.0,37.5,130,0,11,4.75,5
99.65,0.09,0.0,120,0,6,9.75,3
74.1,7.42,25.0,160,2,9,3.75,13
100.0,0.0,37.5,140,0,20,4.25,4
75.62,6.95,0.0,120,1,19,1.0,16
75.22,7.08,0.0,90,2,12,7.0,16
99.4,0.16,0.0,70,0,15,6.25,3
71.18,9.66,25.0,140,2,4,0.75,20
100.0,0.0,37.5,100,0,12,3.0,4
76.43,6.71,0.0,20,2,19,8.0,7
70.18,8.64,25.0,10,1,11,6.25,4
73.15,7.71,25.0,180,1,14,0.0,9
75.42,7.02,0.0,190,1,14,8.25,16
74.4,7.33,25.0,140,2,11,5.25,7
99.74,0.07,0.0,160,0,4,9.25,9
100.0,0.0,37.5,90,0,14,8.75,5
72.9,7.79,25.0,70,2,19,4.0,8
100.0,0.0,37.5,30,0,1,8.75,18
73.36,7.65,25.0,100,1,17,9.75,7
73.29,7.67,25.0,200,1,10,7.75,7
71.11,8.35,25.0,40,1,17,8.0,10
71.82,8.13,25.0,40,2,11,9.75,15
76.26,6.76,0.0,110,2,20,8.0,14
73.36,7.65,25.0,120,1,10,1.25,10
75.13,7.1,0.0,70,1,11,3.0,12
100.0,0.0,37.5,190,0,1,8.5,18
72.76,7.83,25.0,130,1,17,2.0,15
76.03,6.83,0.0,100,2,17,8.25,17
76.2,6.78,0.0,130,2,18,8.75,6
72.37,7.95,25.0,20,1,12,10.0,12
71.35,8.27,25.0,30,1,11,8.25,10
100.0,0.0,37.5,160,0,18,9.75,3
100.0,0.0,37.5,10,0,4,8.25,4
70.44,8.56,25.0,160,2,20,7.0,4
100.0,0.0,37.5,10,0,10,9.0,14
100.0,0.0,37.5,50,0,12,7.25,2
100.0,0.0,37.5,70,0,9,6.25,1
100.0,0.0,37.5,50,0,7,1.0,3
73.84,7.5,25.0,100,1,18,1.75,7
99.79,0.06,0.0,200,0,11,1.0,1
70.43,8.56,25.0,140,1,9,1.0,5
75.32,7.04,0.0,190,1,11,1.75,8
74.88,8.13,25.0,170,2,3,3.0,11
73.21,7.69,25.0,170,2,19,5.5,14
75.51,6.99,0.0,160,2,17,1.25,16
71.16,8.33,25.0,100,2,8,4.5,19
70.65,8.49,25.0,70,2,17,6.75,8
99.78,0.06,0.0,190,0,11,8.25,20
100.0,0.0,37.5,20,0,16,10.0,15
100.0,0.0,37.5,60,0,1,9.0,18
100.0,0.0,37.5,180,0,20,5.25,8
73.87,7.49,25.0,200,2,9,7.0,5
100.0,0.0,37.5,50,0,9,6.0,2
79.0,5.93,0.0,80,1,14,0.75,8
100.0,0.0,37.5,190,0,17,6.25,15
100.0,0.0,37.5,90,0,9,6.0,16
100.0,0.0,37.5,160,0,10,2.75,14
100.0,0.0,37.5,140,0,18,7.5,9
100.0,0.0,37.5,160,0,19,7.0,19
74.08,7.42,25.0,170,2,16,3.5,2
70.89,8.42,25.0,80,1,20,4.75,2
78.95,5.95,0.0,20,2,5,2.25,3
74.45,7.31,25.0,100,2,10,0.0,10
74.12,7.41,25.0,70,1,13,9.5,10
74.7,7.23,25.0,140,2,10,5.0,15
74.69,7.69,12.5,150,2,4,2.25,6
100.0,0.0,37.5,10,0,20,1.5,9
100.0,0.0,37.5,170,0,10,8.5,16
100.0,0.0,37.5,40,0,12,5.75,14
73.57,7.58,25.0,60,2,2,7.0,11
99.72,0.07,0.0,150,0,13,6.0,5
70.96,8.39,25.0,50,2,17,3.25,14
69.08,8.99,25.0,40,2,10,1.0,10
75.22,7.08,0.0,20,2,17,5.5,12
72.01,8.07,25.0,160,2,9,0.5,3
100.0,0.0,37.5,170,0,20,6.75,8
71.88,8.11,25.0,180,1,17,6.75,10
70.34,8.59,25.0,80,1,17,5.75,10
75.28,7.06,0.0,150,2,5,4.0,9
71.92,8.09,25.0,200,1,11,4.0,19
99.38,0.17,0.0,200,0,3,6.5,19
74.82,6.51,25.0,180,2,3,3.0,5
100.0,0.0,37.5,50,0,18,2.0,1
74.66,7.25,25.0,130,1,17,5.25,13
75.07,7.12,0.0,30,2,19,8.0,8
73.42,7.63,25.0,150,1,13,10.0,12
71.16,8.33,25.0,180,2,12,1.5,3
71.15,8.33,25.0,130,1,3,7.25,4
73.57,7.58,25.0,40,1,12,9.75,19
99.31,0.19,0.0,60,0,12,1.25,15
99.7,0.08,0.0,140,0,6,1.0,7
73.81,7.51,25.0,140,2,6,6.75,11
73.11,7.72,25.0,130,1,18,6.25,6
74.75,7.22,25.0,70,1,1,3.0,5
71.96,8.08,25.0,130,2,8,7.0,3
72.31,7.97,25.0,70,2,18,1.5,4
100.0,0.0,37.5,160,0,19,9.75,20
100.0,0.0,37.5,20,0,1,8.25,20
74.78,7.21,25.0,10,1,5,1.5,13
71.25,8.3,25.0,100,1,9,2.5,5
99.62,0.1,0.0,110,0,10,9.0,8
74.6,7.27,25.0,190,2,11,4.75,1
99.75,0.07,0.0,170,0,8,0.5,12
71.93,8.09,25.0,30,2,12,2.25,9
100.0,0.0,37.5,190,0,18,7.75,12
73.63,7.56,25.0,80,2,10,3.25,4
100.0,0.0,37.5,100,0,16,10.0,18
74.72,7.23,25.0,70,2,8,1.25,7
71.33,8.28,25.0,70,2,4,10.0,14
100.0,0.0,37.5,20,0,20,2.75,3
74.59,7.27,25.0,140,1,20,9.5,8
72.02,8.06,25.0,190,1,19,1.25,2
75.52,6.98,0.0,80,1,9,1.75,2
100.0,0.0,37.5,70,0,4,8.0,7
100.0,0.0,37.5,140,0,3,6.5,6
76.7,6.63,0.0,40,2,13,5.25,9
99.5,-0.06,0.0,100,0,4,0.25,19
100.0,0.0,37.5,60,0,20,4.25,2
73.97,7.46,25.0,160,1,19,0.25,8
71.8,8.13,25.0,70,1,15,2.0,6
72.81,7.82,25.0,90,2,9,5.25,20
72.53,7.9,25.0,80,1,20,10.0,14
70.25,8.62,25.0,60,2,10,7.75,14
100.0,0.0,37.5,130,0,19,5.0,15
72.89,7.79,25.0,190,2,9,4.25,18
69.62,8.82,25.0,90,1,9,6.5,10
75.16,7.09,0.0,190,1,7,3.0,19
100.0,0.0,37.5,90,0,14,7.25,3
75.12,7.11,0.0,90,2,13,6.5,5
72.99,7.76,25.0,140,1,8,2.25,2
100.0,0.0,37.5,10,0,2,7.5,5
71.32,8.28,25.0,130,2,7,2.75,13
74.27,7.37,25.0,200,2,8,10.0,17
72.46,7.92,25.0,160,2,13,3.0,1
74.36,7.34,25.0,150,1,4,8.25,16
69.19,8.95,25.0,20,2,19,4.0,18
100.0,0.0,37.5,40,0,4,5.5,9
99.44,0.15,0.0,150,0,12,0.5,6
99.75,0.07,0.0,170,0,10,8.25,12
100.0,0.0,37.5,130,0,4,7.0,13
100.0,0.0,37.5,10,0,17,3.5,3
100.0,0.0,37.5,150,0,13,9.5,2
100.0,0.0,37.5,120,0,20,5.75,3
100.0,0.0,37.5,200,0,3,3.25,6
73.78,7.52,25.0,70,2,15,0.0,18
72.74,7.84,25.0,190,2,13,2.25,9
100.0,0.0,37.5,100,0,17,5.5,14
74.0,7.45,25.0,90,2,15,4.0,9
75.44,7.01,0.0,170,2,8,8.0,6
74.9,7.17,25.0,180,2,15,6.75,19
74.71,7.23,25.0,60,1,8,3.0,17
75.63,6.95,0.0,80,1,1,5.5,1
73.45,7.62,25.0,170,2,18,7.5,10
99.7,0.08,0.0,140,0,14,3.5,9
75.32,7.04,0.0,150,1,8,5.5,14
75.79,6.9,0.0,160,1,5,5.75,16
73.65,8.45,25.0,80,2,1,5.75,18
100.0,0.0,37.5,200,0,17,1.0,17
68.97,9.02,25.0,100,1,11,5.5,18
98.82,0.52,37.5,170,0,2,0.75,2
100.0,0.0,37.5,150,0,12,2.5,1
73.75,7.53,25.0,180,2,19,9.0,8
100.0,0.0,37.5,110,0,20,1.75,16
100.0,0.0,37.5,140,0,18,3.5,13
74.63,7.25,25.0,150,2,13,8.25,6
70.34,8.59,25.0,80,1,9,8.25,9
76.25,6.76,0.0,180,1,12,5.0,10
73.79,7.51,25.0,80,2,15,5.75,9
74.7,7.23,25.0,170,2,7,2.0,16
71.88,8.11,25.0,40,1,4,6.0,6
69.62,8.82,25.0,90,2,19,7.25,5
72.34,7.96,25.0,180,1,19,8.75,3
73.51,7.6,25.0,140,2,17,0.5,1
71.45,8.24,25.0,110,1,5,5.75,3
77.01,6.53,0.0,60,2,16,0.75,7
100.0,0.0,37.5,100,0,18,6.0,12
73.14,7.72,25.0,60,1,7,5.0,17
73.12,7.72,25.0,160,2,19,10.0,10
73.62,7.57,25.0,110,1,3,3.75,1
99.58,0.11,0.0,200,0,16,1.5,5
73.01,7.76,25.0,110,2,15,2.75,17
72.13,8.03,25.0,110,1,15,3.0,2
72.76,7.83,25.0,90,1,12,6.75,4
75.75,6.91,0.0,140,2,6,9.25,13
73.03,7.75,25.0,90,2,20,5.5,3
74.37,7.34,25.0,70,1,16,4.5,8
73.06,7.74,25.0,200,1,9,8.0,14
73.46,7.61,25.0,70,2,12,5.75,17
100.0,0.0,37.5,120,0,1,5.25,18
100.0,0.0,37.5,40,0,1,3.25,7
100.0,0.0,37.5,40,0,8,5.0,3
99.68,0.09,0.0,130,0,20,1.0,16
75.55,6.98,0.0,20,1,20,0.75,3
73.41,7.63,25.0,110,1,6,3.0,18
74.67,7.24,25.0,80,1,11,8.0,18
69.65,12.53,25.0,150,1,4,0.25,12
69.96,8.71,25.0,10,1,8,4.0,14
100.0,0.0,37.5,10,0,1,9.75,19
100.0,0.0,37.5,60,0,4,7.25,4
72.99,7.76,25.0,160,1,16,1.25,6
100.0,0.0,37.5,110,0,8,1.0,6
100.0,0.0,37.5,100,0,14,5.25,14
73.19,7.7,25.0,150,1,10,3.0,17
72.66,7.86,25.0,120,1,7,8.0,11
74.31,7.35,25.0,200,2,14,3.75,8
69.3,8.92,25.0,170,2,5,4.5,13
73.63,7.56,25.0,130,2,15,7.5,6
76.1,6.81,0.0,30,1,8,6.5,14
97.15,-0.27,0.0,200,0,6,0.0,8
75.98,6.84,0.0,170,2,12,1.75,11
75.99,6.84,0.0,60,2,4,4.75,14
74.47,7.31,25.0,190,2,16,5.5,16
69.16,4.54,25.0,60,2,4,1.0,9
74.98,7.15,25.0,130,2,9,7.0,16
74.72,7.23,25.0,180,2,8,7.0,16
73.4,7.63,25.0,70,1,7,2.25,4
100.0,0.0,37.5,10,0,11,1.5,17
100.0,0.0,37.5,40,0,16,8.5,17
72.55,7.9,25.0,200,2,18,6.0,20
71.93,8.09,25.0,10,2,15,0.5,12
99.72,0.07,0.0,150,0,15,9.0,2
72.93,7.78,25.0,190,2,19,0.0,5
100.0,0.0,37.5,10,0,5,6.25,19
74.59,7.27,25.0,70,2,3,5.75,16
100.0,0.0,37.5,100,0,12,4.5,9
100.0,0.0,37.5,20,0,4,0.75,5
100.0,0.0,37.5,150,0,4,8.5,16
75.32,7.05,0.0,110,2,14,9.25,18
74.64,7.25,25.0,80,2,15,7.0,8
100.0,0.0,37.5,130,0,18,4.75,20
73.03,7.75,25.0,130,1,2,4.75,13
74.18,7.39,25.0,110,1,4,8.25,7
71.18,8.33,25.0,70,2,13,4.5,8
71.58,8.2,25.0,200,2,18,7.75,18
100.0,0.0,37.5,100,0,18,9.25,16
74.89,7.18,25.0,20,1,12,7.25,11
100.0,0.0,37.5,140,0,3,5.5,20
72.15,8.02,25.0,10,1,3,5.5,19
73.97,7.46,25.0,200,2,14,8.25,9
100.0,0.0,37.5,30,0,17,9.0,8
100.0,0.0,37.5,180,0,14,9.25,13
100.0,0.0,37.5,60,0,8,8.0,7
78.51,6.08,0.0,60,1,7,5.75,5
74.43,7.32,25.0,190,2,7,5.5,4
72.96,7.77,25.0,100,1,15,2.5,14
73.0,7.76,25.0,150,1,6,1.0,20
68.64,9.13,25.0,30,2,8,7.75,14
76.41,6.71,0.0,170,1,15,9.5,7
77.81,6.29,0.0,50,1,5,5.75,7
73.55,7.59,25.0,190,2,17,2.75,13
73.76,7.52,25.0,170,2,18,0.75,4
100.0,0.0,37.5,170,0,13,6.25,3
75.12,7.11,0.0,130,1,7,3.25,20
100.0,0.0,37.5,170,0,20,8.0,20
100.0,0.0,37.5,100,0,20,2.75,13
72.28,7.98,25.0,170,2,18,4.5,18
76.75,6.61,0.0,40,1,11,4.5,3
70.63,7.01,25.0,80,2,6,0.0,20
73.86,7.49,25.0,170,1,19,2.75,14
74.82,7.2,25.0,100,1,9,4.75,6
73.38,7.64,25.0,80,2,20,2.75,7
100.0,0.0,37.5,170,0,20,8.25,4
73.95,7.46,25.0,90,1,19,0.25,5
100.0,0.0,37.5,70,0,6,5.0,15
75.86,6.88,0.0,160,2,20,1.75,16
71.37,8.27,25.0,140,1,20,7.25,1
71.78,8.14,25.0,30,2,18,7.5,20
71.71,8.16,25.0,30,1,6,7.25,2
76.41,6.71,0.0,70,2,3,9.75,16
75.57,6.97,0.0,50,1,8,1.25,19
100.0,0.0,37.5,90,0,3,7.5,7
74.17,7.4,25.0,50,2,20,6.0,11
100.0,0.0,37.5,170,0,1,2.5,2
100.0,0.0,37.5,190,0,20,6.5,11
74.64,7.25,25.0,140,1,3,9.5,12
73.46,7.61,25.0,70,1,1,3.75,16
75.49,6.99,0.0,40,1,1,5.0,10
100.0,0.0,37.5,60,0,4,8.0,4
100.0,0.0,37.5,140,0,4,3.25,4
76.45,6.7,0.0,80,1,20,5.5,6
100.0,0.0,37.5,40,0,18,0.75,6
100.0,0.0,37.5,70,0,12,6.5,4
75.14,7.1,0.0,160,2,20,2.5,9
99.65,0.09,0.0,120,0,3,4.25,7
72.51,7.91,25.0,30,2,13,8.0,18
76.23,6.77,0.0,50,2,15,7.5,5
75.59,6.96,0.0,100,2,12,6.75,1
74.95,7.16,25.0,90,1,12,3.0,5
73.14,7.72,25.0,60,1,8,0.25,13
76.54,6.67,0.0,140,2,8,2.75,7
100.0,0.0,37.5,120,0,14,9.5,15
76.1,6.81,0.0,10,2,15,3.5,1
100.0,0.0,37.5,90,0,13,0.5,11
77.02,6.53,0.0,130,1,2,8.5,12
76.59,6.66,0.0,80,1,18,7.5,1
73.5,7.6,25.0,110,2,15,4.0,14
70.69,8.48,25.0,60,1,20,4.5,1
100.0,0.0,37.5,10,0,19,9.75,4
73.73,7.53,25.0,200,1,2,4.25,17
72.96,11.93,25.0,180,2,2,3.5,9
73.03,7.75,25.0,10,1,19,5.25,16
100.0,0.0,37.5,150,0,6,1.25,1
71.55,8.21,25.0,80,2,9,0.0,4
75.28,7.06,0.0,180,1,17,9.75,10
100.0,0.0,37.5,110,0,14,2.25,16
100.0,0.0,37.5,50,0,14,5.25,13
100.0,0.0,37.5,200,0,15,5.0,10
77.78,6.3,0.0,30,1,3,7.75,16
100.0,0.0,37.5,120,0,15,5.5,13
74.24,7.37,25.0,200,2,17,4.0,12
74.17,7.4,25.0,140,1,16,2.5,12
75.5,6.99,0.0,190,1,1,4.25,3
77.82,6.29,0.0,70,1,8,6.5,13
100.0,0.0,37.5,200,0,6,4.5,8
79.82,5.69,0.0,20,2,3,8.5,20
100.0,0.0,37.5,50,0,16,6.0,4
74.12,7.41,25.0,150,2,6,2.25,13
100.0,0.0,37.5,30,0,20,6.25,17
73.61,8.37,25.0,110,2,3,4.25,5
100.0,0.0,37.5,20,0,12,5.75,19
71.86,8.11,25.0,30,2,7,9.75,6
100.0,0.0,37.5,80,0,18,8.5,19
100.0,0.0,37.5,70,0,16,8.5,3
73.06,7.74,25.0,120,2,1,8.5,3
99.68,0.09,0.0,130,0,8,2.25,9
77.55,7.58,0.0,80,2,1,3.5,5
74.17,7.4,25.0,90,2,8,2.75,16
76.02,6.83,0.0,30,1,12,0.75,2
100.0,0.0,37.5,50,0,13,1.75,15
75.22,7.08,0.0,20,2,16,6.5,9
99.79,0.06,0.0,200,0,3,2.5,16
100.0,0.0,37.5,50,0,20,0.0,17
79.17,5.88,0.0,10,2,1,7.5,12
72.32,7.97,25.0,190,2,15,6.75,12
75.12,7.11,0.0,170,1,2,3.0,16
74.62,7.26,25.0,80,1,9,4.5,12
100.0,0.0,37.5,50,0,16,3.75,6
100.0,0.0,37.5,160,0,7,4.25,3
74.42,7.32,25.0,180,2,13,8.25,12
69.2,8.95,25.0,70,2,14,5.25,1
74.07,7.43,25.0,40,1,3,6.25,18
77.63,6.34,0.0,60,1,12,0.25,13
72.49,7.92,25.0,150,2,18,1.0,13
75.22,7.08,0.0,70,2,7,5.75,8
73.97,7.46,25.0,190,1,13,1.5,16
100.0,0.0,37.5,180,0,14,7.25,9
99.54,0.12,0.0,90,0,9,2.0,8
70.5,8.54,25.0,130,2,14,7.0,14
73.73,7.53,25.0,130,2,5,5.75,16
73.94,7.47,25.0,170,1,12,2.5,1
100.0,0.0,37.5,130,0,12,0.0,12
74.81,7.2,25.0,200,2,9,10.0,3
72.64,7.87,25.0,170,2,12,5.25,16
74.29,7.36,25.0,130,1,3,9.25,15
100.0,0.0,37.5,60,0,1,7.25,11
71.49,8.23,25.0,100,1,17,5.0,15
100.0,0.0,37.5,40,0,17,5.75,10
71.57,8.2,25.0,80,1,4,9.25,18
99.58,0.11,0.0,100,0,6,7.5,10
99.72,0.07,0.0,150,0,12,3.5,2
73.99,7.45,25.0,120,1,20,6.25,2
71.21,8.32,25.0,110,1,19,9.25,5
70.29,8.6,25.0,20,2,3,4.75,9
72.69,7.85,25.0,170,2,12,1.75,16
76.2,6.78,0.0,150,2,1,7.5,13
73.32,7.66,25.0,200,2,8,0.5,9
75.44,7.01,0.0,160,1,7,4.0,9
69.03,9.0,25.0,90,2,2,8.75,3
74.46,7.31,25.0,150,1,7,2.0,13
73.66,7.56,25.0,80,2,13,9.75,4
72.23,8.0,25.0,80,2,12,9.0,19
74.04,7.44,25.0,150,2,14,7.75,16
71.81,8.13,25.0,160,2,3,6.75,8
73.9,7.48,25.0,170,1,7,1.75,5
72.29,7.98,25.0,110,1,13,7.5,2
77.32,6.44,0.0,70,2,11,4.75,5
72.86,7.8,25.0,90,2,12,8.0,8
100.0,0.0,37.5,130,0,3,5.0,16
72.88,7.8,25.0,120,2,14,2.5,7
100.0,0.0,37.5,190,0,2,6.25,10
74.54,7.28,25.0,120,1,8,0.75,3
75.5,6.99,0.0,70,1,6,3.0,13
73.11,7.73,25.0,110,1,3,2.25,12
74.07,7.43,25.0,190,2,18,5.75,9
100.0,0.0,37.5,70,0,8,9.25,8
72.62,7.88,25.0,130,1,9,1.75,19
72.99,7.76,25.0,160,2,10,2.75,14
70.34,8.59,25.0,40,2,19,0.5,17
75.32,7.05,0.0,90,2,3,7.25,6
76.13,6.8,0.0,180,1,19,6.75,7
61.84,11.33,25.0,10,1,1,3.0,2
73.63,7.56,25.0,80,2,19,9.25,2
100.0,0.0,37.5,110,0,5,9.25,2
74.64,7.25,25.0,140,2,20,4.5,12
99.54,0.12,0.0,180,0,2,4.75,8
70.83,8.43,25.0,10,1,15,2.75,16
71.76,8.14,25.0,90,2,13,10.0,1
74.9,7.17,25.0,130,1,2,6.0,19
99.44,0.15,0.0,150,0,13,1.25,8
71.6,8.19,25.0,100,1,14,3.0,8
75.85,6.88,0.0,90,1,12,0.5,17
100.0,0.0,37.5,130,0,20,8.25,10
71.49,8.23,25.0,200,2,6,8.0,13
100.0,0.0,37.5,20,0,12,3.0,12
72.48,7.92,25.0,190,1,3,3.75,5
73.31,9.17,25.0,150,2,4,2.5,17
73.05,7.74,25.0,80,1,4,4.0,9
76.1,6.81,0.0,20,2,18,3.5,7
74.63,7.25,25.0,180,2,12,7.0,20
74.47,7.3,25.0,50,2,6,6.0,16
100.0,0.0,37.5,160,0,20,8.0,16
70.39,8.57,25.0,10,1,5,3.0,2
100.0,0.0,37.5,150,0,18,5.25,4
71.34,8.27,25.0,160,1,15,1.5,20
100.0,0.0,37.5,10,0,19,3.75,15
100.0,0.0,37.5,30,0,20,7.75,16
100.0,0.0,37.5,70,0,15,0.5,16
99.65,0.09,0.0,120,0,20,6.0,8
72.78,7.83,25.0,150,2,8,3.75,7
100.0,0.0,37.5,50,0,4,7.25,9
73.17,7.71,25.0,90,1,12,10.0,19
75.96,6.85,0.0,50,2,11,2.0,18
100.0,0.0,37.5,30,0,13,8.5,14
74.51,7.29,25.0,140,1,17,0.5,10
71.61,7.64,25.0,40,2,6,0.25,20
75.53,6.98,0.0,190,2,9,6.5,18
100.0,0.0,37.5,120,0,9,6.25,9
71.02,8.37,25.0,140,2,8,8.75,15
100.0,0.0,37.5,140,0,17,2.0,18
74.55,7.28,25.0,150,2,14,1.25,10
76.43,6.71,0.0,80,1,18,7.0,17
100.0,0.0,37.5,120,0,9,4.5,4
100.0,0.0,37.5,70,0,14,8.5,14
76.28,10.51,0.0,20,2,2,2.75,8
71.79,8.13,25.0,80,1,1,1.75,3
73.78,7.52,25.0,120,2,20,6.0,1
70.61,8.5,25.0,30,2,11,5.0,15
74.06,7.43,25.0,130,2,16,6.5,2
100.0,0.0,37.5,30,0,5,5.25,3
100.0,0.0,37.5,70,0,12,7.25,12
99.72,0.07,0.0,150,0,16,8.0,4
73.71,7.54,25.0,190,1,14,1.75,10
72.76,7.83,25.0,100,1,20,8.25,20
79.06,5.92,0.0,20,1,10,4.75,2
95.56,1.98,37.5,90,0,1,0.75,14
79.39,5.82,0.0,10,1,5,6.5,6
100.0,0.0,37.5,70,0,14,9.75,16
72.97,7.77,25.0,150,1,5,2.5,13
100.0,0.0,37.5,70,0,20,1.75,5
69.85,8.74,25.0,20,1,9,4.5,14
74.3,7.36,25.0,140,1,12,2.5,2
100.0,0.0,37.5,100,0,20,6.25,20
67.38,9.53,25.0,40,2,3,6.5,9
68.82,9.07,25.0,60,1,18,9.5,7
74.87,7.18,25.0,150,2,5,7.75,10
73.86,7.49,25.0,100,1,16,4.75,16
71.76,8.14,25.0,140,2,15,3.25,19
73.79,7.51,25.0,160,1,20,4.75,1
78.22,6.17,0.0,50,2,1,7.25,11
100.0,0.0,37.5,30,0,20,4.25,11
100.0,0.0,37.5,60,0,6,8.0,20
69.63,8.81,25.0,20,1,18,5.0,18
100.0,0.0,37.5,200,0,18,6.75,20
100.0,0.0,37.5,50,0,10,3.25,11
71.77,8.14,25.0,180,1,9,5.0,1
99.65,0.09,0.0,120,0,11,2.5,3
73.2,7.7,25.0,150,2,17,5.75,6
100.0,0.0,37.5,100,0,9,8.75,9
74.53,7.29,25.0,70,1,18,3.25,20
100.0,0.0,37.5,40,0,15,7.0,18
74.37,7.34,25.0,90,1,10,4.0,13
74.15,7.4,25.0,180,1,9,5.25,16
100.0,0.0,37.5,20,0,7,8.5,10
72.71,7.85,25.0,160,1,11,9.75,18
73.7,7.54,25.0,170,2,10,9.5,2
74.11,7.42,25.0,160,2,18,0.75,15
100.0,0.0,37.5,120,0,12,1.25,15
69.74,8.78,25.0,30,2,14,1.25,20
70.32,8.59,25.0,60,1,6,5.0,13
73.25,7.68,25.0,20,1,18,9.0,7
68.64,9.13,25.0,30,2,18,6.75,13
75.37,7.03,0.0,190,2,6,8.25,12
74.84,6.75,25.0,190,1,5,0.75,13
100.0,0.0,37.5,130,0,13,4.75,8
100.0,0.0,37.5,60,0,20,7.75,10
100.0,0.0,37.5,150,0,10,5.5,20
70.71,8.47,25.0,70,2,20,0.25,7
69.63,8.81,25.0,20,2,15,5.0,20
72.35,7.96,25.0,140,1,12,9.25,12
100.0,0.0,37.5,80,0,15,7.25,10
100.0,0.0,37.5,140,0,15,3.5,8
73.44,7.62,25.0,80,2,16,10.0,1
72.84,7.81,25.0,150,1,10,7.75,20
69.52,8.85,25.0,10,1,4,8.75,12
99.58,0.11,0.0,100,0,15,3.5,1
100.0,0.0,37.5,190,0,8,5.25,9
100.0,0.0,37.5,60,0,15,7.0,18
71.15,8.34,25.0,70,2,8,8.75,12
100.0,0.0,37.5,70,0,10,4.5,10
70.72,8.47,25.0,80,1,17,6.75,5
77.49,6.39,0.0,60,2,7,2.25,6
100.0,0.0,37.5,10,0,11,0.0,9
100.0,0.0,37.5,80,0,3,0.5,3
73.05,7.74,25.0,160,1,17,3.25,11
100.0,0.0,37.5,130,0,4,6.25,5
75.29,7.97,0.0,40,2,5,1.5,2
